title,link,date,name,parent,companyAbout
Jonas Software announces acquisition of Kestral Computing Pty Ltd.,https://jonassoftware.com/jonas-software-announces-acquisition-of-kestral,2012-04-04T00:00:00,Kestral Computing Pty Ltd,Jonas Software," For more than twenty years, Kestral has specialised in providing intuitive, best of breed, Radiology Information System (RIS) and Pathology Laboratory System (LIS) solutions to the Australian and international health industry. Kestral systems are designed, developed, tested, marketed and supported in Australia by a dedicated team of industry professionals who understand both IT and medical systems. Dedicated to innovation, our mission is to provide our clients with the best solution possible, whilst maintaining excellent connectivity and integration with partner systems.Jonas Software is the leading provider of enterprise management software solutions to the Club, Foodservice, Construction, Leisure Fitness & Sports, Attractions, Metal Service Centers, Moving & Storage, Education, and Radiology/Laboratory Information Systems industries. Within these nine vertical markets, Jonas boasts 27 distinct brands, all of which are respected and longstanding leaders within their own domain.Jonas’ vision is to be the branded global leader across the aforementioned nine vertical markets and to be recognized by customers and respective industry stakeholders as the trusted provider of Software For Life and as an ambassador for technology, product innovation, quality, and customer service."
Member Solutions has acquired Volo Innovations,https://jonassoftware.com/member-solutions-has-acquired-volo-innovations,2012-03-01T00:00:00,Volo Innovations,,"Member Solutions has built its business on an unwavering commitment to serving clients in the Martial Arts and related fitness categories. The company operates a propriety payment processing platform and is the leading provider of billing, servicing, and business support to more than 2,500 membership businesses in the United States, Canada, and Australia. The company also offers web-based applications for front-desk member management and online event registration that are fully integrated with its PCI-Compliant payment processing platform.Volo Innovations is a technology developer and vendor of online business management solutions via Software-as-a-Service (SaaS) technology. Founders Nikki Layton and Barry Duncan have translated their combined 20 years of experience in the health and fitness industry into software design that has an inherent respect for real-world situations and practical usability. Volo Innovations is based in Vancouver, Canada."
Jonas Software acquires AMI Education Solutions Ltd,https://jonassoftware.com/jonas-acquires-ami-education-solutions-ltd,2012-01-20T00:00:00,AMI Education Solutions Ltd,Jonas Software,
Jonas Software Acquires Member Solutions,https://jonassoftware.com/jonas-software-acquires-member-solutions,2011-07-04T00:00:00,Youbill Inc,Jonas Software,
Jonas Software Acquires Fitronics Ltd.,https://jonassoftware.com/jonas-software-acquires-fitronics-ltd,2011-06-08T00:00:00,Fitronics Ltd,Jonas Software,"The Retention People is the leading researchers in leisure customer retention. We use this research to drive product development into solutions, processes and training packages to improve the customer experience, creating promoters of your brand and increasing customer loyalty. We are a niche business specialising solely in this area and are proud to be the world’s leading provider.Constellation’s common shares are listed on the Toronto Stock Exchange under the symbol “CSU”. Constellation Software is an international provider of market-leading software and services to a number of industries across both the public and private sectors. The Company acquires, manages and builds vertical market software businesses that provide mission-critical software solutions to address the specific needs of its customers in those industries."
Jonas Software Acquires Club Management Assets From Astute Software Solutions Africa,https://jonassoftware.com/jonas-software-acquires-club-management-assets-from-astute-software-solutions-africa,2011-04-26T00:00:00,Astute Software Solutions Africa,Jonas Software,"Club Systems Group Africa is the new owner of the Club Management Assets of Astute Software Solutions which include the Astute club product, the Fareways Boss Light product and the legacy Basis/ NGN club product. Club Systems Group Africa was incorporated to ensure current and future users of these market leading products are well served today and in the future.ASSA develops operational software for niche markets using the Astute Financial and Supply Chain Solution as a core foundation. The component based architecture of this application allows for the reuse of key components in development of custom applications unique to our customers requirements without having to reinvent or recode existing functionality."
Jonas Software acquires Efficient Workflow Systems,https://jonassoftware.com/jonas-software-acquires-efficient-workflow-systems,2011-04-15T00:00:00,Efficient Workflow Solutions LLC,Jonas Software,
Jonas Software Acquires Xn Leisure Systems Ltd,https://jonassoftware.com/jonas-software-acquires-xn-leisure-systems-ltd,2010-12-01T00:00:00,Xn Leisure Systems Ltd,Jonas Software,"Constellation’s common shares are listed on the Toronto Stock Exchange under the symbol “CSU”. Constellation Software is an international provider of market-leading software and services to a number of industries across both the public and private sectors. The Company acquires, manages and builds vertical market software businesses that provide mission¬-critical software solutions to address the specific needs of its customers in those industries."
EZFacility Acquires eFit Financial,https://jonassoftware.com/ezfacility-acquires-efit-financial,2010-05-11T00:00:00,eFit Financial,,"EZFacility, a division of Jonas Software, Inc., is a global leader in SaaS-based scheduling, management, membership, billing and financial solutions for health and fitness clubs, sports & recreation facilities, personal training studios, colleges and universities, and numerous other fitness and sports-based businesses. The company is headquartered in Bethpage, New York, has offices in England and Australia, and supports over 1,400 customer facilities and 35,000 users in over a dozen countries around the globe. Visit EZFacility on the web at www.ezfacility.com.Jonas Software is the leading provider of enterprise management software solutions to the Club, Foodservice, Construction, Attractions & Leisure, Fitness & Sports, Metal Service Centers, and Moving & Storage industries. Within these seven vertical markets, Jonas boasts 12 distinct brands, all of which are respected and longstanding leaders within their own domain."
Jonas Club Management Announces Strategic Partnership with ClubPay,https://jonassoftware.com/jonas-club-management-announces-strategic-partnership-with-clubpay,2010-04-12T00:00:00,,Jonas Software,
Jonas Software Acquires Centaman Holdings Pty Ltd,https://jonassoftware.com/jonas-software-acquires-centaman-holdings-pty-ltd,2010-02-18T00:00:00,Centaman Holdings Pty Ltd. (“Centaman”),Jonas Software,
Jonas Software Announces the Launch of ClubHouse Online e3,https://jonassoftware.com/jonas-software-announces-the-launch-of-clubhouse-online-e3,2009-11-03T00:00:00,,Jonas Software,
Jonas Software acquires EZFacility,https://jonassoftware.com/jonas-software-acquires-ezfacility,2009-09-30T00:00:00,EZFaclility Inc,Jonas Software,
Volaris Group Expands Justice Portfolio with Acquisition of Case Management Provider CaseLoad,https://explore.volarisgroup.com/press-room/volaris-group-expands-justice-portfolio-with-acquisition-of-case-management-provider-caseload,2022-12-06T08:00:54,CaseLoad,Volaris Group,
Intellicene Brand Launches After Completion of Acquisition by Volaris Group,https://explore.volarisgroup.com/press-room/intellicene-brand-launches-after-completion-of-acquisition-by-volaris-group,2022-12-06T13:12:53,Intellicene,Volaris Group,
ArtBinder acquired by Volaris Group,https://explore.volarisgroup.com/press-room/artbinder-acquired-by-volaris-group,2022-11-29T08:05:10,ArtBinder,Volaris Group,
Equiplano joins Volaris Group,https://explore.volarisgroup.com/press-room/equiplano-joins-volaris-group,2022-11-07T07:58:42,Equiplano,Volaris Group,
Volaris Group Launches Vencora,https://explore.volarisgroup.com/press-room/volaris-group-launches-vencora,2022-11-02T08:19:45,,Volaris Group,"At Vencora, we build legends and preserve legacies. Vencora provides new acquisitions with business opportunities and the resources to pursue them. We are focused on bringing together a strong family of financial services technology businesses to grow and continue serving the best interests of their customers and employees.For more information, visit www.vencora.com "
Volaris Group Enters Marketing Management Software Vertical with the Acquisition of CrossCap,https://explore.volarisgroup.com/press-room/volaris-group-enters-marketing-management-software-vertical-with-the-acquisition-of-crosscap,2022-10-17T15:12:41,Crosscap Media Services Inc,Volaris Group,
"Volaris Group Acquires Hitachi ID Systems, Inc.",https://explore.volarisgroup.com/press-room/volaris-group-acquires-hitachi-id-systems-inc,2022-09-14T16:25:58,"Hitachi ID Systems, Inc",Volaris Group,"Bravura Security, an analyst-recognized leader formerly known as Hitachi ID Systems, Inc., delivers decades of experience and the industry's only single Identity, Privileged Access, Password and Passwordless management platform, the Bravura Security Fabric. This end-to-end platform offers users a robust and frictionless security experience, governance and compliance checks, and streamlined service-level agreements via a single platform, which further decreases overall risk and lowers total cost of ownership for deployment and administration. To learn more about Bravura Security, visit the website, e-mail info@bravurasecurity.com or info@Hitachi-ID.com, call 1.403.233.0740. "
Technology Blueprint Joins Volaris Group,https://explore.volarisgroup.com/press-room/technology-blueprint-joins-volaris-group,2022-08-15T08:54:21,Technology Blueprint,Volaris Group,"
The company is headquartered in Leamington Spa (UK) and has a sizeable base in Delhi, India to support the continuous research and development and outsourcing for lettings and property management businesses. For more information visit www.technologyblueprint.co.uk."
EASA Software Joins Volaris Group,https://explore.volarisgroup.com/press-room/easa-software-joins-volaris-group,2022-07-26T08:01:16,EASA Software,Volaris Group,
Lumine Group Acquires TOMIA,https://explore.volarisgroup.com/press-room/lumine-group-acquires-tomia,2022-06-23T17:15:43,TOMIA,Lumine Group,
Alemba Joins Volaris Group,https://explore.volarisgroup.com/press-room/alemba-joins-volaris-group,2022-06-08T20:20:01,Alemba,Volaris Group,"Alemba develops Alemba Service Manager, a highly functional, 100% ITIL-compliant IT Service Management tool with a specific focus on request fulfilment. Backed by 25 years of heritage, Alemba Service Manager enables users to respond quickly to business demands by dramatically reducing time to request fulfilment through automated workflow integration. "
Sunrise Software Joins Volaris Group,https://explore.volarisgroup.com/press-room/sunrise-software-joins-volaris-group,2022-04-26T09:02:08,Sunrise Software,Volaris Group,"Sunrise’s software provides the framework for delivering and managing IT and other services enterprise-wide. Our service management solutions are implemented via configurable templates for IT, MSP and HR resources on a platform which is further adaptable across departments such as Customer Service, Finance or Facilities. Learn more at www.sunrisesoftware.com."
Volaris Group has Acquired Company Watch,https://explore.volarisgroup.com/press-room/volaris-group-has-acquired-company-watch,2022-03-28T08:59:48,Company Watch,Volaris Group,
Volaris Group to End Software Sales and Support to Russia,https://explore.volarisgroup.com/press-room/volaris-group-to-end-software-sales-and-support-to-russia,2022-03-10T15:16:01,,Volaris Group,
Volaris Group Expands in Financial Services Market With the Acquisition of Datapro,https://explore.volarisgroup.com/press-room/volaris-group-expands-in-financial-services-market-with-the-acquisition-of-datapro,2022-01-13T22:47:55,"Datapro Inc. (""Datapro"")",Volaris Group,
Volaris Group Completes Acquisition of Adapt IT,https://explore.volarisgroup.com/press-room/volaris-group-completes-acquisition-of-adapt-it,2022-01-04T05:03:03,Adapt IT,Volaris Group,
Sansio Inc. Joins Volaris Group’s Healthcare Portfolio,https://explore.volarisgroup.com/press-room/sansio-inc-joins-volaris-group-s-healthcare-portfolio,2021-12-20T13:21:43,Stryker,Volaris Group,
Volaris Group Continues to Expand in Healthcare Vertical with Acquisition of Hospedia Limited,https://explore.volarisgroup.com/press-room/volaris-group-continues-to-expand-in-healthcare-vertical-with-acquisition-of-hospedia-limited,2021-11-10T13:16:43,Hospedia Limited,Volaris Group,
Volaris Expands in Healthcare and Insurance Verticals with Acquisition of AMS in New Zealand,https://explore.volarisgroup.com/press-room/volaris-expands-in-healthcare-and-insurance-verticals-with-acquisition-of-ams-in-new-zealand,2021-11-07T14:23:00,AMS (Advanced Management Systems,Volaris Group,
Volaris Group acquires purpleview,https://explore.volarisgroup.com/press-room/volaris-group-acquires-purpleview,2021-10-26T12:06:49,purpleview GmbH,Volaris Group,
"Volaris Group Invests in Marketing Procurement Provider, Decideware",https://explore.volarisgroup.com/press-room/volaris-group-invests-in-marketing-procurement-provider-decideware,,Decideware,Volaris Group,"Decideware is the leading provider of enterprise SaaS software solutions for the marketing operations and procurement sector with more than 30,000 active agency and marketing users, almost USD $4 billion in agency fees under management, and more than 35,000 relationships evaluated. Large advertisers rely on Decideware to enable their marketing operations and procurement programs and to inform important agency investment decisions.   Learn more about Decideware at www.decideware.com. "
Volaris Enters Software Development Vertical with Acquisition of Four Js,https://explore.volarisgroup.com/press-room/volaris-enters-software-development-vertical-with-acquisition-of-four-js,2021-09-13T04:00:00,Four Js Development Tools,Volaris Group,"Four Js Development Tools was founded in 1992 to save software developers time, effort and money by rendering applications abstract and independent of technology APIs. Applications can be quickly adapted to emerging and future technology trends without the need to rewrite. Applications that were written 20-30 years ago still run today in browsers, on mobile devices, in service oriented architectures and in the cloud with little to no modifications. In this way, developers improve productivity by focusing on innovating in their domain rather than learning, developing and following short-lived technology APIs.Genero is used by local governments, education, health and public safety agencies, as well as small, medium and global enterprises in markets such as automotive, banking, energy, finance, insurance, manufacturing, media, packaging and retail.® Four Js and Genero are registered trademarks of Four Js Development Tools Ltd."
Volaris Group Expands in Utilities Market With the Acquisition of INCOM,https://explore.volarisgroup.com/press-room/volaris-group-expands-in-utilities-market-with-the-acquisition-of-incom,2021-09-09T12:00:30,"INCOM SAS (""INCOM"").",Volaris Group,
Volaris Group Enters Engineering Market with Acquisition of ASSET InterTech,https://explore.volarisgroup.com/press-room/volaris-group-enters-engineering-market-with-acquisition-of-asset-intertech,2021-08-24T11:55:00,"ASSET InterTech, Inc. (ASSET InterTech)",Volaris Group,
"Volaris Group has Acquired Metafile Information Systems, Maker of MetaViewer",https://explore.volarisgroup.com/press-room/volaris-group-has-acquired-metaviewer-a-division-of-metafile-information-systems,2021-08-09T11:42:00,Metafile Information Systems,Volaris Group,
Volaris Group Acquires Lightbulb Analytics,https://explore.volarisgroup.com/press-room/volaris-group-acquires-lightbulb-analytics,2021-08-05T11:58:00,Lightbulb Analytics Ltd,Volaris Group,
Volaris Group Acquires EnvisionWare,https://explore.volarisgroup.com/press-room/volaris-group-acquires-envisionware,2021-07-28T11:54:00,EnvisionWare,Volaris Group,
Lumine Group to Acquire Mobile Network Solutions Business from Concentrix,https://explore.volarisgroup.com/press-room/lumine-group-to-acquire-mobile-network-solutions-business-from-concentrix,2021-07-07T13:25:00,Concentrix,Lumine Group,"Concentrix Corporation (Nasdaq: CNXC), is a leading global provider of customer experience (CX) solutions and technology, improving business performance for some of the world’s best brands including over 100 Fortune Global 500 clients and over 115 global disruptor clients. Every day, from more than 40 countries and across 6 continents, our staff delivers next generation customer experience and helps companies better connect with their customers. We create better business outcomes and help differentiate our clients through technology, design, data, process, and people. Concentrix provides services to clients in our key industry verticals: technology & consumer electronics; retail, travel & ecommerce; banking, financial services & insurance; healthcare; communications & media; automotive; and energy & public sector. Visit concentrix.com to learn more. "
Lumine Group Acquires Ubersmith Inc.,https://explore.volarisgroup.com/press-room/lumine-group-acquires-ubersmith-inc,2021-07-07T13:21:00,Ubersmith Inc,Lumine Group, 
Volaris Group Acquires Hospedia Limited,https://explore.volarisgroup.com/press-room/volaris-group-acquires-hospedia-limited,2021-07-01T12:37:00,Hospedia Limited,Volaris Group,
Lumine Group Acquires Neural Technologies,https://explore.volarisgroup.com/press-room/lumine-group-acquires-neural-technologies,2021-06-01T11:59:00,Neural Technologies Ltd,Lumine Group,
"Volaris Group, through its AssetWorks Risk Management business, has acquired the assets of CSA Consulting",https://explore.volarisgroup.com/press-room/volaris-group-through-its-assetworks-risk-management-business-has-acquired-the-assets-of-csa-consulting,2021-05-11T11:56:00,"Idaho State Billing Services, Inc.,",Volaris Group,
Volaris Group Acquires CPR Vision,https://explore.volarisgroup.com/press-room/volaris-group-acquires-cpr-vision,2021-03-08T12:45:00,CPR Vision,Volaris Group,
Lumine Group Acquires TransMedia Dynamics,https://explore.volarisgroup.com/press-room/lumine-group-acquires-transmedia-dynamics,2021-03-04T20:38:00,TransMedia Dynamics,Lumine Group,
Volaris Group Expands Insurance Portfolio with Acquisition of SSP Limited,https://explore.volarisgroup.com/press-room/volaris-group-expands-insurance-portfolio-with-acquisition-of-ssp-limited,2021-02-17T23:03:00,SSP Limited,Volaris Group,
Volaris Group Acquires SoftChalk,https://explore.volarisgroup.com/press-room/volaris-group-acquires-softchalk,2022-01-05T16:03:30,SoftChalk LLC,Volaris Group,
Volaris Group Acquires ConWX ApS,https://explore.volarisgroup.com/press-room/volaris-group-acquires-conwx-aps,2021-02-02T19:41:00,ConWX ApS,Volaris Group,"ConWX is a supplier of a range of advanced weather and energy forecasting services, especially for wind and solar power energy providers. Services are used for trading and nomination of daily energy production as well as project construction phases for offshore and onshore, and Metocean forecasts on routes and sites for the planning, construction, and O&M phase.The company was founded with a focus on providing weather services for the wind sector and have through the years developed into providing advance power forecasting services, which are critical in a world with an increased rate of energy coming from variable renewable energy sources.In the last 6 years the company have developed into a critical Data-as-a-Service and Software-as-a-Service provider of high accuracy power forecast used for energy trading on global electricity markets.For more information on ConWX, visit https://conwx.com."
Lumine Group Acquires VAS-X,https://explore.volarisgroup.com/press-room/lumine-group-acquires-vas-x,2021-01-28T12:24:00,VAS-X PTY Ltd Australia,Lumine Group,
Volaris Group Enters Language Services Market with Acquisition of Across,https://explore.volarisgroup.com/press-room/volaris-group-enters-language-services-market-with-acquisition-of-across,2021-01-21T13:01:00,Across Systems GmbH,Volaris Group,
Volaris Group Acquires Macos Software,https://explore.volarisgroup.com/press-room/volaris-group-acquires-macos-software,2021-01-15T13:11:00,Macos Software,Volaris Group,
"Volaris Group, through its AssetWorks Risk Management business, has acquired the assets of Oasys, LLC.",https://explore.volarisgroup.com/press-room/volaris-group-through-its-assetworks-risk-management-business-has-acquired-the-assets-of-oasys-llc,2021-01-06T12:53:00,"Oasys, LLC",Volaris Group,
"Volaris Group, Through Its AssetWorks Risk Management Business, Has Acquired the Assets of Go Solutions Group, Inc.",https://explore.volarisgroup.com/press-room/volaris-group-through-its-assetworks-risk-management-business-has-acquired-the-assets-of-go-solutions-group-inc,2020-11-19T12:54:00,"Go Solutions Group, Inc",Volaris Group,
Volaris Group Acquires Eureka Technology,https://explore.volarisgroup.com/press-room/volaris-group-acquires-eureka-technology,2020-11-19T12:38:00,Eureka Technology,Volaris Group,
Taranto Systems Limited,https://explore.volarisgroup.com/press-room/taranto-systems-limited,2020-10-31T19:13:00,,Trapeze Group,
Volaris Group Acquires Infoview,https://explore.volarisgroup.com/press-room/volaris-group-acquires-infoview,2020-09-11T18:33:00,Infoview,Volaris Group,
Volaris Group Expands its Portfolio with the Acquisition of Symbrio AB,https://explore.volarisgroup.com/press-room/volaris-group-expands-its-portfolio-with-the-acquisition-of-symbrio-ab,2020-08-19T19:31:00,Symbrio AB,Volaris Group,
Volaris Group Completes Purchase of Flash Networks,https://explore.volarisgroup.com/press-room/volaris-group-completes-purchase-of-flash-networks,2020-08-05T18:03:00,Flash Networks,Volaris Group,
Volaris Group Signs Agreement to Acquire Flash Networks Ltd; Looks to Expand Position in Communications & Media Vertical,https://explore.volarisgroup.com/press-room/volaris-group-signs-agreement-to-acquire-flash-networks-ltd-looks-to-expand-position-in-communications-amp-media-vertical,2020-06-10T13:34:00,Flash Networks Ltd,Volaris Group,
Volaris Group Expands Position in Communications & Media Vertical with Acquisition of Collab,https://explore.volarisgroup.com/press-room/volaris-group-expands-position-in-communications-amp-media-vertical-with-acquisition-of-collab,2020-03-19T17:32:00,Collab,Volaris Group,
Volaris Group Grows Education Vertical with Acquisition of MUSAC Limited,https://explore.volarisgroup.com/press-room/volaris-group-grows-education-vertical-with-acquisition-of-musac-limited,2020-02-27T15:25:00,MUSAC Limited,Volaris Group,
Volaris Group Acquires BiblioCommons,https://explore.volarisgroup.com/press-room/volaris-group-acquires-bibliocommons,2020-02-13T14:42:00,BiblioCommons,Volaris Group,
Tribute Inc. Joins Volaris Group,https://explore.volarisgroup.com/press-room/tribute-inc-joins-volaris-group,2020-01-10T14:44:00,Tribute Inc,Volaris Group,
Volaris Group Acquires DealerNet Brazil,https://explore.volarisgroup.com/press-room/volaris-group-acquires-dealernet-brazil,2020-01-07T20:20:00,DealerNet,Volaris Group,
Volaris Expands Position in Communications &amp; Media Vertical with Acquisition of Lifecycle Software,https://explore.volarisgroup.com/press-room/volaris-expands-position-in-communications-amp-media-vertical-with-acquisition-of-lifecycle-software,2020-01-06T16:03:00,Lifecycle Software LTD,Volaris Group,
Imperial Prepares for Next Phase of Growth,https://explore.volarisgroup.com/press-room/imperial-prepares-for-next-phase-of-growth,2019-11-29T16:07:00,Imperial Civil Enforcement Solutions Limited,Volaris Group,
Volaris Group Welcomes Policy Processing Systems to Insurance and Benefits Administration Vertical,https://explore.volarisgroup.com/press-room/volaris-group-welcomes-policy-processing-systems-to-insurance-and-benefits-administration-vertical,2019-11-27T14:22:00,Policy Processing Systems Corporation Group Inc,Volaris Group,
Volaris Group Acquires Worldwide Chain Stores,https://explore.volarisgroup.com/press-room/volaris-group-acquires-worldwide-chain-stores,2019-10-16T16:58:00,Worldwide Chain Stores,Volaris Group,
Volaris Group Strengthens Foodservice &amp; Hospitality Vertical with Acquisition of IndiCater,https://explore.volarisgroup.com/press-room/volaris-group-strengthens-foodservice-amp-hospitality-vertical-with-acquisition-of-indicater,2019-10-09T14:57:00,,Volaris Group,
Volaris Group Expands its Risk and Compliance Offerings through the Acquisition Of Holocentric,https://explore.volarisgroup.com/press-room/volaris-group-expands-its-risk-and-compliance-offerings-through-the-acquisition-of-holocentric,2019-09-06T17:41:00,Holocentric,Volaris Group,
Volaris Group Enters the ISV Vertical with Acquisition Of Akuiteo Développement,https://explore.volarisgroup.com/press-room/volaris-group-enters-the-isv-vertical-with-acquisition-of-akuiteo-développement,2019-08-07T17:35:00,Akuiteo Développement,Volaris Group,
Volaris Group Welcomes Portfolio+ to Banking and Credit Union Vertical,https://explore.volarisgroup.com/press-room/volaris-group-welcomes-portfolio-to-banking-and-credit-union-vertical,2019-08-06T12:55:00,Strategic Information Technology Limited,Volaris Group,
Volaris Group Welcomes ValuePRO to Property Valuation Vertical,https://explore.volarisgroup.com/press-room/volaris-group-welcomes-valuepro-to-property-valuation-vertical,2019-08-01T14:39:00,ValuePRO Software Pty Ltd,Volaris Group,
Volaris Group Expands Position in Communications &amp; Media Vertical with Acquisition of MDS Global,https://explore.volarisgroup.com/press-room/volaris-group-expands-position-in-communications-amp-media-vertical-with-acquisition-of-mds-global,2019-07-17T21:10:00,MDS Global Ltd,Volaris Group,
Infogate AG Joins Volaris Group in Social Welfare Vertical,https://explore.volarisgroup.com/press-room/infogate-ag-joins-volaris-group-in-social-welfare-vertical,2019-06-14T13:00:00,Infogate AG,Volaris Group,
Volaris Group Expands Position in Communications &amp; Media Vertical with Acquisition of Advantage 360,https://explore.volarisgroup.com/press-room/volaris-group-expands-position-in-communications-amp-media-vertical-with-acquisition-of-advantage-360,2019-05-31T20:28:00,"Advantage 360 Software, LLC",Volaris Group,
Delta Logic AG Joins Volaris Group,https://explore.volarisgroup.com/press-room/delta-logic-ag-joins-volaris-group,2019-03-26T15:40:00,,Volaris Group,
"Smartrak, A Volaris Group Company, Acquires the Assets of Lingo Systems Pty Ltd",https://explore.volarisgroup.com/press-room/smartrak-a-volaris-group-company-acquires-the-assets-of-lingo-systems-pty-ltd,2019-02-06T14:39:00,Lingo Systems Pty Ltd,Volaris Group,
FIVE x 5 Solutions Joins a Growing List of Drinks  Companies at Volaris Group,https://explore.volarisgroup.com/press-room/five-x-5-solutions-joins-a-growing-list-of-drinks-companies-at-volaris-group,2019-01-25T13:02:00,,Volaris Group,
Volaris Completes Purchase of Nokia’s Video Product Business,https://explore.volarisgroup.com/press-room/volaris-completes-purchase-of-nokia-s-video-product-business,2019-01-02T13:10:00,"Nokia’s IP Video business. This acquisition was originally announced September 13, 2018.

Nokia will remain a minority shareholder in the new pure play streaming technology company, Velocix",Volaris Group,
Volaris Group Expands Position in Communications & Media Vertical with Acquisition of Powel Metering,https://explore.volarisgroup.com/press-room/volaris-group-expands-position-in-communications-amp-media-vertical-with-acquisition-of-powel-metering,2019-01-01T14:04:00,Powel Metering AS and Powel Energy Management AB,Volaris Group,
Volaris Group Welcomes Helm Operations to Marine Vertical,https://explore.volarisgroup.com/press-room/volaris-group-welcomes-helm-operations-to-marine-vertical,2018-09-20T19:09:00,Helm Operations,Volaris Group,
Volaris Group Signs Agreement to enter into Media Vertical with Acquisition of Nokia Video Product,https://explore.volarisgroup.com/press-room/volaris-group-signs-agreement-to-enter-into-media-vertical-with-acquisition-of-nokia-video-product,2018-09-13T12:34:00,Nokia Video Product business,Volaris Group,
Volaris Group Expands Position in Communications &amp; Media Vertical with Acquisition of Aleyant,https://explore.volarisgroup.com/press-room/volaris-group-expands-position-in-communications-amp-media-vertical-with-acquisition-of-aleyant,2018-08-02T14:26:00,"Aleyant Systems, LLC",Volaris Group,
"Kinetic Solutions, a Volaris Group company, Acquires Occam Systems Limited",https://explore.volarisgroup.com/press-room/kinetic-solutions-a-volaris-group-company-acquires-occam-systems-limited,2018-03-01T16:10:00,Occam Systems Limited,Volaris Group,
Volaris Group Expands Position in Communications Vertical with Acquisition of Sicap,https://explore.volarisgroup.com/press-room/volaris-group-expands-position-in-communications-vertical-with-acquisition-of-sicap,2018-01-15T12:49:00,,Volaris Group,
CaterTrax Joins Volaris Group,https://explore.volarisgroup.com/press-room/catertrax-joins-volaris-group,2017-11-14T21:47:00,"Hospitality 101, Inc., doing business as CaterTrax",Volaris Group,
Volaris Group Welcomes Edumate to Education Vertical,https://explore.volarisgroup.com/press-room/volaris-group-welcomes-edumate-to-education-vertical,2017-10-03T03:00:00,Edumate,Volaris Group,
Volaris Group Expands Position in Communications Vertical with Acquisition of MDM &amp; KaaS Assets,https://explore.volarisgroup.com/press-room/volaris-group-expands-position-in-communications-vertical-with-acquisition-of-mdm-amp-kaas-assets,2017-09-29T22:35:00,Conduent,Volaris Group,
Volaris Group Welcomes Furlong Business Solutions to Education Vertical,https://explore.volarisgroup.com/press-room/volaris-group-welcomes-furlong-business-solutions-to-education-vertical,2017-09-05T17:06:00,Furlong Business Solutions Ltd,Volaris Group,
Volaris Group Welcomes BBT Software to Financial Services Vertical,https://explore.volarisgroup.com/press-room/volaris-group-welcomes-bbt-software-to-financial-services-vertical,2017-08-31T12:36:00,BBT Software AG,Volaris Group,
Volaris Group Welcomes WebCheckout to Asset Management Vertical,https://explore.volarisgroup.com/press-room/volaris-group-welcomes-webcheckout-to-asset-management-vertical,2017-06-20T17:38:00,"Onshore Development Inc., doing business as WebCheckout",Volaris Group,
Volaris Group Welcomes Smartrak to Asset Management Vertical,https://explore.volarisgroup.com/press-room/volaris-group-welcomes-smartrak-to-asset-management-vertical,2017-06-01T00:01:00,Smartrak Holdings Limited,Volaris Group,
Volaris Group Expands Footprint in People Transportation Vertical with Acquisition of Systemtechnik,https://explore.volarisgroup.com/press-room/volaris-group-expands-footprint-in-people-transportation-vertical-with-acquisition-of-systemtechnik,2017-05-02T16:40:00,Systemtechnik GmbH,Volaris Group,
Volaris Group Announces Leadership Addition in Communications Vertical,https://explore.volarisgroup.com/press-room/volaris-group-announces-leadership-addition-in-communications-vertical,2017-03-17T18:11:00,Incognito Software Systems,Volaris Group,
Volaris Group Expands Presence in Marine Vertical with Acquisition of ShipNet A/S,https://explore.volarisgroup.com/press-room/volaris-group-expands-presence-in-marine-vertical-with-acquisition-of-shipnet-a-s,2017-03-09T17:03:00,ShipNet A/S,Volaris Group,
Volaris Group Expands Position in Communications Vertical with Acquisition of Telepin Software,https://explore.volarisgroup.com/press-room/volaris-group-expands-position-in-communications-vertical-with-acquisition-of-telepin-software,2017-03-07T21:22:00,Telepin Software Corporation,Volaris Group,
Volaris Group Acquires Tarantula Global Holdings Pte. Ltd.,https://explore.volarisgroup.com/press-room/volaris-group-acquires-tarantula-global-holdings-pte-ltd,2017-01-03T14:23:00,Tarantula Global Holdings Pte. Ltd,Volaris Group,
Volaris Group Announces Leadership Changes in Marine Division,https://explore.volarisgroup.com/press-room/volaris-group-announces-leadership-changes-in-marine-division,2016-09-04T17:15:00,SpecTec,Volaris Group,
"Volaris Group Acquires Student Information Systems Company, The Alpha School System PTY LTD",https://explore.volarisgroup.com/press-room/volaris-group-acquires-student-information-systems-company-the-alpha-school-system-pty-ltd,2016-07-19T23:57:00,The Alpha School System PTY LTD,Volaris Group,
Volaris Group Acquires Active Broadband Network’s OSS Business,https://explore.volarisgroup.com/press-room/volaris-group-acquires-active-broadband-network-s-oss-business,2016-06-10T20:05:00,Active Broadband Networks,Volaris Group,
Volaris Group Acquires Red River Software,https://explore.volarisgroup.com/press-room/volaris-group-acquires-red-river-software,2015-10-05T14:14:00,Red River Software,Volaris Group,
Volaris Group Expands Position in Communications Vertical with Acquisition of NETadmin Systems,https://explore.volarisgroup.com/press-room/volaris-group-expands-position-in-communications-vertical-with-acquisition-of-netadmin-systems,2015-09-15T08:30:00,NETadmin Systems,Volaris Group,
Volaris Group Acquires Kinetic and Expands Presence in Asset Management and Logistics Vertical,https://explore.volarisgroup.com/press-room/volaris-group-acquires-kinetic-and-expands-presence-in-asset-management-and-logistics-vertical,2015-01-05T14:01:00,Kinetic Solutions Ltd,Volaris Group,
